bhk,area,ready_to_move,longitude,latitude,price
3,2181.818182,0,21,77,120
3,1250,1,12.274538,76.644605,56
2,692.0835357,0,22.5,88.35,57
2,866.0508083,1,13.077741,80.164903,60
3,1159.868548,1,13.23,77.7,60
1,650.0541712,1,22.316415,73.202906,18
3,2339.409299,1,13.001,77.6209,240
1,845.0024143,0,20.73333,77,140
2,909.8639456,1,26.857412,75.743221,21.4
2,1250,1,21,77,60
2,1100.187266,1,16.51667,80.61667,47
2,1247.271593,1,28.66667,77.41667,40
2,1013.958388,1,23.554673,87.274204,38.5
1,440.4255319,1,12.9828,80.1264,20.7
3,1859.816343,1,12.96991,77.59796,160
2,652.9072509,0,19.05871,72.89969,180
3,1439.089692,1,9.930471,76.271273,86
3,2438.363587,1,9.958883,76.295931,180
1,270.0113231,0,19.11333,72.921567,62
1,640.8495834,1,19.12,72.91,140
1,343.0400976,0,23.950839,79.057817,22.5
3,1647.175095,1,28.546788,77.378494,100
2,1050,1,28.629811,77.434197,42
1,600.0436395,1,19.283359,72.864964,55
2,1110.083256,1,28.5216,77.3863,72
1,639.9317406,1,19.216097,72.821721,45
2,984.415072,0,18.669919,73.853723,49.9
2,1229.268293,1,13.035865,77.598244,50.4
2,1231.846473,0,13.0306,77.6485,95
3,1367.818951,1,12.833224,80.210726,55
1,550.0213897,0,19.161955,72.839616,90
2,1100.375738,1,26.832353,75.841749,20.5
4,2579.274769,1,28.9196,76.8972,170
3,1489.952885,1,18.9147285,72.8202265,740
2,1058.049757,1,19.957301,73.839897,74
3,1260.311641,0,18.5853,73.7413,55
2,1075.132811,1,30.73528,76.79111,85
2,750.0220595,0,13.0817,80.2525,85
3,1458.823529,1,25.297142,83.020666,49.6
2,1149.680644,0,23.267287,77.387994,41.4
3,1590.141125,0,28.65998,77.370279,80
3,1845.280341,1,30.654432,76.879577,78
4,1570.583888,0,18.627,73.7829,170
2,988.8888889,0,22.5922,88.484911,44.5
2,1260.375038,1,15.464342,74.969853,41
2,988.1782358,1,12.842686,80.063733,32.6
3,1450,0,13.0521,77.927205,87
2,782.0646507,1,12.91716,80.19287,45
2,900.0423549,1,28.743724,76.811315,85
4,4000,1,22.5747005,88.3638485,350
2,1046.207498,1,22.582439,88.451577,48
2,1600.29773,1,26.507928,80.296745,43
3,1700.186606,1,26.91868,75.750399,82
3,1350.21097,1,30.594843,76.84983,32
3,1469.465649,1,25.61,85.14139,77
3,1430.387794,1,28.44414,77.465898,45
2,1007.117438,0,21.208232,81.324676,28.3
2,1209.921355,1,19.040416,73.078151,120
2,1200,1,28.656401,77.2889135,42
2,1140.150851,0,22.54111,88.33778,65
2,600.0342877,1,23.210275,77.454002,35
2,913.6420526,0,24.69028,78.41889,36.5
3,1350.063532,1,9.930471,76.271273,85
2,930.4871374,1,22.604356,75.812395,17
2,1588.360918,1,12.840956,77.659441,59.5
1,629.0363164,1,24.69028,78.41889,150
2,1480.086114,1,31.642405,74.88038,55
4,2406.159769,0,30.662283,76.822397,100
4,2155.94682,1,22.54111,88.33778,120
1,491.9606431,0,26.916347,75.7956,41
3,1550.387597,1,30.658839,76.681686,52
3,2430.274274,1,13.04034,77.591347,210
2,1230.329041,1,28.381971,77.347688,43
3,1368.75,1,13.011583,80.123114,65.7
2,860.1346298,1,21.150356,79.139669,23
3,1355.019892,1,30.65,76.82,57.9
2,900.0473709,1,26.596737,85.499877,38
3,1600,1,19.147866,72.932609,250
2,1150.218542,1,17.47611,78.48278,50
1,800,1,19.097621,73.000882,49
2,1060.119961,1,19.223942,73.139554,76
2,1065.013511,1,18.452663,73.93104,67
3,2298.618133,1,30.594843,76.84983,68.2
1,650.0742942,1,19.164548,73.527868,35
2,860.0917431,1,12.86561,80.085466,30
3,1767.174729,1,22.5922,88.484911,80
2,1106.19469,1,15.86667,74.5,45
2,776.2211284,0,29.96667,78.16667,20.5
3,1540.332388,1,28.9927,77.6824,38
3,2327.272727,1,10.554221,76.175962,160
3,1599.302123,1,28.406388,77.342588,55
2,1136.959944,1,28.9196,76.8972,65
3,1800.04865,1,30.352817,78.072107,74
2,1350.030259,1,19.014858,72.8662,290
2,1260.126013,1,26.86056,80.91583,70
2,1207.000604,0,24.69028,78.41889,120
2,1000,1,15.963927,73.998901,25
2,1004.382761,1,19.18,72.96333,110
3,1400.233372,1,28.593566,77.362752,60
4,3305.004721,1,12.97045,77.712284,210
2,846.1131676,1,12.9377,80.2153,48
3,1708.054132,0,12.896796,77.5724,130
1,699.6268657,1,15.479294,73.89546,30
2,1000,1,24.69028,78.41889,100
4,1650.071124,1,22.617564,88.427982,58
4,2689.07563,0,12.8855,77.5638,240
2,987.2554299,1,19.256471,72.868815,110
3,932.8979809,0,19.249861,72.963866,140
2,957.0765661,0,18.5993,73.7625,49.5
2,1073.138517,1,19.076057,73.097319,65
3,1482.937288,1,12.95619,77.70194,83
2,1520.630505,0,30.739007,76.748393,65.6
3,1281.262024,0,25.232239,71.392013,33.3
3,2228.571429,0,26.781748,81.006714,78
3,1600,1,18.96667,72.83333,140
3,930.0595238,0,19.2836,72.8675,100
1,422.1533695,1,22.75,77.72,10.9
2,627.9774794,0,19.038205,73.06612,72.5
2,1312.828207,0,20.243276,85.726324,52.5
3,1691.166905,0,18.56,73.91,130
2,1336.898396,0,12.95619,77.70194,100
2,651.0712393,0,18.966114,73.148278,86
4,2501.683826,1,26.86056,80.91583,260
4,1997.657918,0,19.038205,73.06612,290
2,1100.173712,1,35,136,38
1,609.9815157,1,18.5853,73.7413,33
3,1459.690097,1,22.43917,88.39583,65
2,1025.044912,1,24.69028,78.41889,97
2,899.9532492,0,24.69028,78.41889,38.5
2,1125.175809,1,26.832353,75.841749,40
1,690.0517539,1,18.964489,73.019574,48
4,2730.375427,1,12.96991,77.59796,240
4,3428.571429,0,10.52,76.21,180
2,1150.109062,1,18.5823,73.983,58
3,1235.714286,1,22.486821,88.233267,34.6
3,1534.781742,1,22.54111,88.33778,77
3,1329.62963,0,26.724219,88.326357,35.9
2,900.140647,1,20.93333,77.75,32
3,1563.931695,0,30.684523,76.691728,75.1
2,835.2474421,1,19.257392,72.84724,120
2,976.1388286,1,26.900926,75.775927,36
3,1760.176018,1,28.398408,77.056504,160
2,908.6403436,1,19.18,72.96333,110
2,732.1681625,1,23.150756,77.443534,15.5
1,550.0550055,1,19.0168,73.09646,40
3,1391.788448,0,19.255098,72.9815265,160
2,1272.500446,1,13.11389,77.59833,71.4
3,1735.194266,1,28.558047,77.392752,92
3,1738.0509,1,30.707127,76.856318,140
1,708.0899274,1,18.598477,73.903287,40
2,650.0426257,1,21,77,30.5
2,1240.169389,1,21.17,72.83,41
3,1651.235478,1,19.015576,72.851441,280
2,1120.193763,1,28.579004,77.431173,37
2,1250,0,16.422222,80.561251,28
3,1673.640167,1,28.9196,76.8972,100
1,668.002672,1,19.861162,75.353252,40
3,1685.185185,0,12.9407,77.7466,91
3,1399.868248,1,22.271214,73.188827,42.5
2,1341.991342,1,29.031215,77.071786,34.1
3,1594.72677,1,28.506454,77.409568,75
5,2700.457,1,31.615794,74.926944,130
3,1500,1,30.3018,78.015,48
2,1210.153483,1,16.520894,80.684017,41
2,1016.174104,1,19.147866,72.932609,120
2,1149.718958,1,15.346409,75.105163,45
2,1250,1,9.930471,76.271273,60
2,1100.025582,1,18.669919,73.853723,43
3,1387.237416,1,24.75,85.01667,70
2,1250,1,28.629811,77.434197,39
2,1800.094742,1,22.281215,70.789479,38
3,1600,1,18.52361,73.84778,130
3,1608.422284,1,12.9958935,77.761394,110
1,427.9866022,0,19.193771,73.197892,23
2,805.0679689,1,24.69028,78.41889,61
2,1280.045513,1,12.905368,77.580403,90
3,1300.169587,1,12.900422,80.159352,46
2,1400.1545,1,28.568096,77.390253,72.5
3,1251.877817,1,18.96,72.82,100
2,1042.83054,1,19.206252,72.962035,140
3,1425,0,17.7,83.2167,39.9
3,1686.746988,1,22.271214,73.188827,49
2,850.0188893,1,18.555904,73.807138,45
2,1355,1,17.7,83.25,54.2
3,1685.293596,1,28.506454,77.409568,95
2,1070.034443,1,28.506454,77.409568,46.6
4,2419.457532,1,13.04034,77.591347,190
2,965.1285664,0,28.57,77.32,27.4
1,900.0692361,1,29.38,79.45,39
3,3895.381191,1,13.04034,77.591347,350
3,3486.671915,1,12.8682,77.5321,310
4,1450.751252,0,22.54111,88.33778,86.9
2,947.1191792,1,22.72,88.38,24
2,1085.018482,1,28.494868,77.410298,49.9
2,1050.030883,1,18.49667,73.94167,85
4,2292.214959,1,19.239813,72.962722,270
5,2200.220022,1,30.65,76.82,120
2,1050.199538,0,12.8458,77.6727,50
1,297.029703,1,21.56128,74.21238,27
2,748.8299532,1,19.255098,72.9815265,120
2,1022.025036,1,18.651598,73.735448,64.5
2,1004.219409,0,13.03478,80.15586,59.5
2,935.1325758,1,24.69028,78.41889,39.5
3,1994.960101,1,26.8626,75.7633,47.5
3,1794.124243,1,28.5688,77.3425,160
2,1080.139373,0,30.719268,76.660791,27.9
1,650.026001,1,12.9958935,77.761394,25
4,1873.071838,1,22.603606,88.406203,170
1,600.1263424,1,28.63676,77.36315,19
3,1360.245722,1,12.9053,80.1986,62
2,1200,1,22.102094,82.150476,30
3,1955.371521,1,22.5922,88.484911,85
2,1276.227558,1,12.96991,77.59796,59
2,819.6721311,1,31.261414,75.589997,24
2,998.6206897,1,28.9196,76.8972,36.2
2,1290.077784,1,30.684523,76.691728,68
2,1330.140995,1,21.12359,72.804292,50
2,800.0703359,0,19.35269,72.864824,45.5
2,1293.732321,1,28.546788,77.378494,86.9
2,700.0538503,1,28.564519,77.366816,26
3,2300.025556,1,19.1849,72.8347,450
2,1135.659715,1,18.510861,73.926175,110
1,500,1,26.928785,75.828002,9
2,1400.359066,1,22.288976,73.128222,39
3,1650.456823,1,25.025959,75.873414,56
2,1095.140315,1,28.66667,77.41667,32
2,1250,1,19.01891,73.039292,160
1,845.0704225,0,18.6182,73.7447,36
2,880.1341157,1,22.485533,88.377625,42
3,1647.584474,0,21.244392,81.671075,59
2,1350.894968,1,22.620289,88.43493,80
3,1660.258651,1,18.5823,73.983,95
2,973.1413001,1,28.506454,77.409568,50
2,700.7963595,1,12.93687,77.720248,61.6
3,1750.345463,1,40.67197199,-86.15292909,76
2,1150.306748,0,28.21,76.87,30
3,1306.506402,1,24.69028,78.41889,150
3,1300.03308,1,28.57,77.32,39.3
2,1200,1,22.403867,88.470006,90
2,773.8528769,1,21.64219,69.60929,42.5
2,1100.029334,1,13.063752,77.605027,75
2,64079.74368,1,19.249861,72.963866,9000
3,1470.815916,1,18.52361,73.84778,95
1,670.0470844,0,18.637802,73.745912,37
2,1518.987342,1,19.038205,73.06612,150
2,986.1932939,1,12.96991,77.59796,50
2,89508.65888,0,19.249861,72.963866,8890
2,1150.442478,1,26.209302,78.194369,26
2,856.5834557,1,23.689295,86.937124,17.5
4,2104.581512,1,28.568096,77.390253,130
2,950.1187648,1,28.5035,77.426447,40
2,1250,1,28.494181,77.290609,90
4,2486.236903,1,28.558047,77.392752,140
3,1699.39577,1,25.451221,81.788809,45
3,1600,1,17.77987,83.21393,59.2
2,1270.016565,1,13.357135,74.784239,46
2,920.1324991,1,15.446553,74.978049,25
2,1200,1,12.8458,77.6727,36
2,907.0294785,1,13.05,80.11,40
3,224238.1949,1,28.362327,76.979049,9640
2,1015.02233,1,19.097621,73.000882,75
3,1410.002203,1,28.568096,77.390253,64
2,1475.9674,1,31.292091,75.543763,230
2,1184.156799,1,28.995663,77.077794,29
3,2500,1,19.05871,72.89969,530
3,1355.01355,1,21.16094,72.773991,50
3,1622.405713,1,18.96,72.82,72.7
2,1095.114106,1,24.69028,78.41889,71.5
3,1295.057198,1,28.506454,77.409568,60
2,1047.101449,1,22.3,73.2,28.9
4,1939.86421,1,22.603606,88.406203,180
3,1360.092884,1,13.013312,77.662077,82
2,1207.186974,1,14.43333,79.96667,43
2,743.3333333,1,19.6394,72.7256,22.3
3,2234.242709,0,18.5438,73.9438,190
3,1649.994844,1,22.54111,88.33778,160
2,890.1116686,1,13.0463,80.1913,55
2,1110.49417,0,18.914541,72.818211,180
3,1343.033016,1,31.292091,75.543763,360
2,949.742778,1,20.35418,85.756473,24
1,724.2105263,1,28.509982,77.05185,34.4
2,800,1,10.52,76.21,24
3,1547.029703,1,28.5942,77.3675,75
1,400,1,19.11667,73.73333,19
3,2500,1,22.727017,75.934041,35
4,3000.063159,1,19.1026,72.8243,950
2,886.8421053,0,12.817956,77.452539,33.7
2,824.9312557,1,19.88879,75.34344,27
2,1284.8516,1,12.9255,77.6765,100
3,1230.180426,1,22.461348,88.318428,45
3,1650.709805,1,9.930471,76.271273,100
2,1689.655172,1,28.404097,76.951229,98
2,914.8486981,0,28.494868,77.410298,39
3,1512.235359,1,12.863421,77.652405,55
2,840.3361345,1,28.570553,77.345958,17
2,1100.060277,1,18.5956,73.7981,73
2,1350.028688,1,19.0167,72.8167,400
3,2017.5,0,13.055985,77.622157,80.7
3,2120.807478,1,12.9407,77.7466,270
3,2000,1,30.73528,76.79111,120
3,929.1813159,1,18.5823,73.983,74
2,960.0614439,1,21.725261,73.023581,25
2,833.1404767,1,12.90015,80.22791,36
1,425.0495891,1,20.681069,76.9811,15
3,1274.787535,1,23.554673,87.274204,45
1,626.005054,0,24.69028,78.41889,54.5
3,2177.554439,1,22.31055,73.1695,52
2,1171.444322,1,19.1849,72.8347,170
2,1150.070126,0,26.92,81.2,41
2,1110.053917,0,19.076057,73.097319,70
2,904.0683074,0,12.93,80.11,36
1,630.0160514,0,26.864668,81.0654,15.7
2,970.1202949,1,23.78,86.41,25
3,1304.595248,1,12.88784,77.654131,91.7
3,2000,1,30.327966,78.046144,74
2,1060.304838,1,21.19233,79.062102,32
3,860.2520539,0,18.96667,72.83333,200
2,960,1,8.96,77.3153,42
2,1155.975252,1,30.662283,76.822397,35.5
2,745.8563536,1,18.744775,73.823649,27
3,1500.159591,1,26.173068,73.26135,47
3,1405.86136,1,18.96,72.82,130
3,1725.200246,1,13.04394,80.17251,140
2,1100.164204,1,18.475864,73.890009,67
3,1800.232288,1,28.5041,77.381557,62
3,1749.883341,1,19.049214,73.072916,150
3,1996.007984,1,13.055985,77.622157,140
4,2400,1,13.0727,77.318754,120
1,454.9978672,1,24.69028,78.41889,160
4,1892.816856,0,19.0164,72.8294,990
2,1352.045182,1,12.96991,77.59796,79
3,4152.82392,1,16.51667,80.61667,50
1,628.8990052,1,18.490075,73.968862,37.3
2,909.0909091,1,24.69028,78.41889,54
2,899.8659774,1,15.86667,74.5,47
4,1781.554063,1,30.692243,76.750614,130
2,800,1,26.807408,75.838659,27
1,352.5983487,0,20.742166,80.104602,36.3
3,1200.107875,1,28.57,77.32,44.5
2,1060.070671,1,24.69028,78.41889,90
2,580.1450363,0,28.418638,76.945416,23.2
2,841.6327676,1,19.1849,72.8347,180
2,1575.240919,0,28.381414,76.98137,85
1,444.5637104,0,19.147866,72.932609,99.4
2,880.2816901,1,41.68798605,-86.00731141,17.5
2,1200.234192,1,9.506689,77.637778,41
3,1777.983921,1,19.147866,72.932609,230
3,1705.19136,1,13.11389,77.59833,90
2,1170.145478,1,20.720696,77.375135,37
2,1023.684211,0,19.12775,72.827595,38.9
2,800,1,13.09,80.27,30
3,1380.065717,1,12.9053,80.1986,63
3,1995.034581,1,19.02767,72.88001,450
3,1600.134748,1,29.974075,76.841097,95
2,955.0239234,1,19.245347,73.124577,49.9
1,480.1097394,1,19.344689,72.812609,14
3,1647.220316,1,28.546788,77.378494,96
3,780.0312012,1,22.29691,70.79836,60
2,1139.742319,0,30.488981,78.646387,46
2,1311.020408,0,28.25,77.07,80.3
3,2305.918524,1,12.808137,77.58308,180
2,697.2420205,0,19.12,72.91,180
3,1917.086029,1,30.739007,76.748393,80
3,1394.894685,1,12.9958935,77.761394,100
3,1778.628611,0,30.662283,76.822397,51.1
2,670.0758244,1,22.605438,88.422084,38
3,2082.741645,1,18.96667,72.83333,220
2,1257.647859,1,28.2102,76.8606,18.5
1,430.5705059,1,28.66667,77.41667,20
4,2300.025556,1,13.051,77.5962,270
2,1200,1,16.9167,80.3667,30
2,832.4324324,1,12.9828,80.1264,30.8
3,1250,1,18.52361,73.84778,70
3,1564.500071,1,19.18,72.96333,220
3,2295.332823,1,13.04034,77.591347,210
2,808.9631599,0,25.451221,81.788809,42.6
2,1350.048216,1,12.96991,77.59796,70
2,1049.017738,0,18.142544,75.10617,110
2,1000,1,22.800527,86.25166,62
3,1200,1,18.73783,73.640766,75
3,1935.015722,1,19.1955,72.8728,240
3,1160.092807,1,20.230195,85.816005,40
4,1449.55756,0,19.0167,72.8167,670
2,870.0980392,1,11.87703,75.369159,35.5
2,1043.841336,1,19.1983,72.8409,130
2,850,1,12.968,80.1502,42.5
2,1053.007318,1,12.96991,77.59796,59
1,630.2521008,1,28.2102,76.8606,15
2,845.1957295,1,23.25,77.41667,19
2,746.9056765,1,13.04034,77.591347,35
3,1540.229885,1,23.280294,77.365731,67
3,1523.151909,1,20.266924,85.814859,75
2,994.3714822,1,-6.19851525,106.784197,15.9
3,932.638094,1,19.161955,72.839616,220
3,1422.648565,0,19.0201,72.8381,350
1,486.0022396,0,19.222101,72.988231,65.1
2,473.4350342,1,19.2167,73.0833,45
3,1606.511728,1,18.973908,73.025106,150
1,384.2230534,1,19.4559,72.8114,33.9
2,987.6033058,1,30.594843,76.84983,23.9
3,1471.753651,1,19.049513,72.919204,260
3,1580.194891,1,10.009277,76.361736,60
3,1723.77158,1,30.73528,76.79111,64.9
3,1480.165779,1,28.560719,77.386208,75
3,174909.0909,0,28.418638,76.945416,9620
2,1090.047393,1,10.5339,76.2085,46
3,1650.165017,1,28.47944,76.971432,85
2,667.022412,1,18.651598,73.735448,50
2,1050.213325,1,28.634537,77.471342,32
1,450.0450045,1,21.14408,79.111474,20
2,1100.06854,1,21.033401,79.491924,32.1
2,1203.703704,1,19.038205,73.06612,130
3,1814.882033,0,17.788157,83.379896,130
1,589.906052,1,18.96667,72.83333,27
1,477.0082045,0,18.452663,73.93104,25
3,976.9441188,0,12.993708,77.475989,100
2,1088.132358,1,13.03478,80.15586,68.4
2,817.3273396,1,19.249861,72.963866,100
3,1094.383324,1,26.9883,75.5846,18.9
2,1518.987342,1,19.038205,73.06612,150
1,500,1,19.049989,73.077321,38
3,1600,1,30.660437,76.861517,38
2,921.5590611,0,19.05871,72.89969,170
2,863.4431456,0,24.69028,78.41889,260
2,945.0307135,1,19.2167,73.0833,60
2,1015.141087,1,12.919987,77.489265,59
1,610.0040667,1,21.145892,74.563107,75
3,1800.327332,1,30.662283,76.822397,55
3,1833.333333,1,23.176444,77.448917,55
5,2341.597796,1,19.218498,72.992114,510
3,1710.01881,0,19.0167,72.8167,900
3,1906.158358,0,30.662283,76.822397,65
2,680.0894855,1,19.700808,72.755547,15.2
2,1150.121065,1,28.2102,76.8606,19
2,1222.942399,1,18.558319,73.77588,100
2,900.0620732,1,12.78827,77.705583,29
5,5600,1,28.560719,77.386208,490
1,560.0327824,1,18.52361,73.84778,41
2,1000,1,12.86,77.786,40
2,1169.13484,1,26.96,75.6809,30
1,512.085211,1,15.40194,74.04333,25
2,1180.004291,1,18.5853,73.7413,55
2,1230.186894,1,12.905368,77.580403,52
2,1078.935077,0,30.65,76.82,46.2
2,898.7210508,1,10.139252,76.370372,26
2,800,1,12.852401,80.059339,26
2,1376.032024,1,12.919423,77.522774,110
1,610.0660905,1,16.2661,73.7122,24
2,1200.101061,1,19.148338,72.995687,95
2,1250,1,18.476532,73.820689,100
2,982.6086957,1,12.957468,77.516563,45.2
2,920,1,19.02767,72.88001,230
4,2841.219539,1,28.378021,77.063066,260
2,1151.960784,1,28.66667,77.41667,47
2,899.9470619,1,21.6,73,17
2,1034.885662,1,18.485487,73.803773,62
2,750,0,19.2167,73.0833,60
3,1135.273425,1,13.040035,80.241072,35.5
3,1348.888889,1,21.164965,79.064567,60.7
2,1095.023726,1,18.964489,73.019574,90
2,1159.913393,1,19.1849,72.8347,150
2,1050.199538,1,28.66667,77.41667,50
3,1199.926158,1,31.10333,77.17222,65
1,379.0028375,1,21.729768,70.43892,18.7
2,685.2248394,1,19.700808,72.755547,16
4,3372.325851,1,9.994,76.292,320
2,1310.087675,1,15.508002,73.796273,130
2,1000,1,12.80464,80.214308,67.2
3,2400.240024,1,22.285717,70.767706,80
3,1574.80315,1,31.15185,75.56378,50
3,1502.145923,1,21.142359,72.862596,35
3,1650.456823,1,30.660437,76.861517,56
2,1100.196464,1,21.494059,83.994374,28
2,1063.157895,1,22.605438,88.422084,40.4
4,3374.578178,1,28.5035,77.426447,120
2,1170.365068,0,21.093676,79.111965,32.7
2,1049.656843,1,26.832353,75.841749,26
2,1133.38528,0,19.1759,72.9522,160
3,1207.54717,0,22.53028,88.33417,160
2,900.090009,1,12.973432,77.68242,40
3,1398.976982,1,28.40473,77.367514,54.7
3,1550.087192,1,27.221766,78.026673,80
4,2672.81106,1,19.05871,72.89969,580
3,1360.103627,1,26.117108,91.802088,63
3,1300.091771,1,18.5956,73.7981,85
2,1322.199026,1,19.0167,72.8167,380
3,1750.051472,1,28.543278,77.358896,85
4,3939.393939,0,13.04034,77.591347,390
3,1764.705882,1,12.9506,77.5952,150
2,1000,1,18.56,73.91,100
3,1035.24772,1,21.094632,79.074805,42
2,1245.15772,1,28.579004,77.431173,45
3,1937.632455,1,31.292091,75.543763,320
2,989.8539965,1,12.8706,77.6279,40
2,850.0991782,1,20.936311,74.779335,30
1,584.1121495,1,28.585757,77.396668,25
2,734.8784624,1,20.020552,75.077633,26
1,550.0381971,0,18.96,72.82,72
2,1002.119869,1,13.129471,80.208888,52
2,1957.730812,1,11,76.96667,88
2,1184.30792,1,13.1101,80.2095,32
2,753.3333333,0,22.498882,88.317556,22.6
3,1131.090487,1,26.477364,80.302782,78
2,900.2520706,1,26.8626,75.7633,25
4,3775.484521,1,28.522931,77.357078,300
3,1448.130595,1,12.96991,77.59796,110
2,1064.311594,1,22.72056,75.84722,23.5
4,2740.083507,0,12.9958935,77.761394,210
2,568.6759885,0,19.196694,73.003115,85
1,750.0394758,1,19.1849,72.8347,95
2,949.5548961,0,28.5688,77.3425,28.8
3,1663.320906,1,30.662283,76.822397,58
2,984.8751319,1,22.756329,75.863062,28
1,610.0536847,0,18.96667,72.83333,25
2,979.7431484,1,18.5993,73.7625,74
2,948.5714286,1,22.558039,88.350884,33.2
2,1145.751673,1,19.147866,72.932609,190
2,712.0662869,1,22.486821,88.233267,27.5
3,1335.034266,1,19.124896,72.893503,450
2,1649.746193,1,12.973237,77.646859,52
3,1649.530621,1,30.662283,76.822397,36.9
2,1000,0,23.243151,77.436136,22
3,1100.41841,0,28.450804,77.29956,26.3
2,885.2355359,1,12.78333,80.18333,28
2,1078.008624,1,24.69028,78.41889,110
2,989.9434318,1,18.52361,73.84778,63
2,1120.224982,0,30.662283,76.822397,47.8
2,1280.260708,1,13.0519,77.5416,55
2,971.4285714,0,19.161955,72.839616,170
2,840.1284902,1,19.1145,72.8712,170
3,1783.509398,1,13.019578,77.017574,130
1,475.0175932,1,24.6902,78.416,54
3,967.8284182,0,12.86,77.786,36.1
3,1305.625068,1,18.142137,74.572831,120
3,1799.208348,1,28.47944,76.971432,100
3,1710.691824,1,21.2066,72.8407,68
2,948.5787288,1,22.802995,86.167625,29.7
2,960,1,10.948224,77.00978,42
1,614.7311948,1,19.111438,72.878724,110
2,1113.109962,1,18.5823,73.983,49.5
2,1360.020529,1,21.094632,79.074805,53
3,1104.761905,0,22.140267,88.403089,34.8
2,950.0662837,0,26.897642,80.961744,43
2,863.9967473,1,22.29691,70.79836,85
2,868.9984793,0,18.142544,75.10617,80
2,703.0603805,1,18.52361,73.84778,34
3,1438.053097,1,20.26444,85.82806,84.5
1,297.0179399,1,24.69028,78.41889,25
2,1295.647824,1,22.323406,73.240395,25.9
2,990.0332226,1,13.09,80.27,74.5
3,1479.805014,1,16.528205,80.592924,85
4,3348.50176,1,22.54111,88.33778,390
3,932.638094,1,19.161955,72.839616,220
2,1099.975556,1,30.725549,76.755804,90
3,1300,0,26.483325,80.320427,65
3,1347.368421,1,28.698133,77.335746,38.4
2,980.0871189,1,28.526624,77.376718,63
2,1268.955651,1,13.07265,80.176063,88.7
3,1345.083488,1,26.13722,91.62778,58
2,1364.942529,1,35,136,95
3,1526.315789,1,11.023232,76.979607,0.29
4,1209.048362,0,22.491565,88.402473,93
3,1360.103627,1,27.207448,77.978008,42
2,800,1,26.807408,75.838659,20
3,2350.176263,1,28.743724,76.811315,300
2,1155.225877,1,19.1615,72.8731,190
1,441.6148383,1,19.1983,72.8409,120
1,688.9050036,0,18.964489,73.019574,47.5
3,2407.152682,1,19.048979,73.078232,280
3,1995.012469,1,28.5035,77.426447,120
1,710.0720996,1,18.96,72.82,65
2,742.6968147,1,28.649273,77.355737,45
3,1260.239445,1,26.42984,80.331518,60
2,899.9389872,0,27.04965,80.851214,29.5
2,1357.115161,1,13.33222,74.74611,35
4,2950.819672,1,30.594843,76.84983,81
3,1487.062556,1,18.558646,73.896074,150
3,1502.093081,1,26.86056,80.91583,61
2,1470.082531,1,12.96991,77.59796,85.5
3,1481.481481,1,28.5216,77.3863,100
2,839.7171479,1,22.069791,82.127339,28.5
3,1460.047783,1,24.58333,73.68333,55
1,1498.25784,1,24.69028,78.41889,17.2
2,1100.28293,1,12.907374,77.625811,35
2,1216.795201,1,20.448627,85.897743,42.6
3,1725.253397,1,28.9196,76.8972,80
3,1937.269373,1,30.83,76.57,42
2,1212.95222,0,18.96,72.82,230
2,949.9136442,1,21.213644,79.332733,22
3,2029.019424,1,26.928785,75.828002,86.7
2,1125.04018,1,12.96991,77.59796,70
2,731.9587629,0,20.013202,73.753094,35.5
2,860.3031544,1,19.788469,75.230667,21
3,1950.19502,1,23.40572,87.892319,65
3,1300.052002,1,25.577752,85.09021,50
3,1494.986326,1,9.930471,76.271273,82
2,759.2053651,1,19.047207,73.080342,120
2,995.0248756,1,9.930471,76.271273,40
3,1348.314607,1,10.947772,79.341751,36
2,1043.155187,0,12.861553,74.849783,36.5
1,700.0811688,1,21.56128,74.21238,34.5
1,610.0316313,1,19.35269,72.864824,27
3,1414.898044,1,25.61,85.14139,68
2,671.0148428,1,19.13057,72.833721,250
2,1325.05176,1,24.395822,78.989627,64
3,1470.195135,1,30.73528,76.79111,110
3,979.2949077,0,18.96667,72.83333,280
3,1204.081633,1,26.741803,88.395904,29.5
2,1350.438893,1,14.43333,79.96667,40
2,860.1240835,1,12.91,77.48,30.5
3,1609.025338,1,12.9077,77.6755,87
2,1049.030787,1,12.884548,77.861952,46
2,930.13642,1,16.986807,73.31153,45
2,545.2292441,0,18.5853,73.7413,52.8
2,1015.228426,1,13.337165,74.730644,40
3,1878.130217,0,12.9259,77.6229,180
2,1050.793651,1,25.879721,86.587391,33.1
2,604.0268456,1,13.082537,80.207046,36
1,450.058072,1,22.5922,88.484911,15.5
2,1084.990958,1,30.879049,75.800617,48
1,635.1397998,1,28.2102,76.8606,18.4
2,687.7828054,0,24.69028,78.41889,53.2
4,1972.386588,1,24.69028,78.41889,370
2,800,1,18.452663,73.93104,38
3,1800.180018,1,22.54111,88.33778,100
4,1830.161054,1,22.459169,88.364505,50
1,679.9888981,0,20.084522,72.900306,49
3,1100.024944,1,28.57,77.32,44.1
3,1476.207016,1,12.55,77.417,85
3,957.3304158,1,24.0447,78.9592,350
2,1000,1,9.97833,76.28361,50
3,2166.666667,1,12.9958935,77.761394,130
1,546.9556244,1,22.605438,88.422084,15.9
4,3194.207836,0,30.696627,76.693764,150
2,650.0365646,1,18.96667,72.83333,80
3,1100.041511,1,28.684262,77.357147,53
2,1498.637602,1,13.055985,77.622157,88
